created_at;account.id;in_reply_to_account_id;
2018-04-19T17:21:25.000Z;490;-1;
2018-04-19T17:16:12.760Z;571;-1;
2018-04-19T17:13:35.000Z;1003;-1;
2018-04-19T17:10:0700Z;499;499;
2018-04-19T17:08:19.000Z;499;-1;
2018-04-19T17:04:14.523Z;101;-1;
2018-04-19T17:03:51.000Z;582;-1;
2018-04-19T17:02:33.910Z;571;-1;
2018-04-19T17:01:35.000Z;721;-1;
2018-04-19T16:51:04.000Z;81;-1;
2018-04-19T16:39:18.000Z;1079;-1;
2018-04-19T16:34:47.380Z;571;-1;
2018-04-19T16:25:47.905Z;571;-1;
2018-04-19T16:23:05.000Z;2277;-1;
2018-04-19T16:22:22.000Z;1016;-1;
2018-04-19T16:22:04.000Z;533;-1;
2018-04-19T16:16:14.000Z;1402;-1;
2018-04-19T16:11:1400Z;428;428;
2018-04-19T16:11:09.000Z;428;-1;
2018-04-19T16:11:03.000Z;2501;-1;
2018-04-19T16:07:54.216Z;390;-1;
2018-04-19T15:43:24.000Z;688;-1;
2018-04-19T15:40:00.000Z;1070;-1;
2018-04-19T15:30:18.734Z;10;-1;
2018-04-19T15:27:02.000Z;2504;-1;
2018-04-19T15:19:40.000Z;2745;-1;
2018-04-19T15:17:14.092Z;80;-1;
2018-04-19T14:47:41.195Z;6;-1;
2018-04-19T14:46:54.000Z;54;-1;
2018-04-19T14:46:01.000Z;1016;-1;
2018-04-19T14:39:5400Z;263;263;
2018-04-19T14:39:33.000Z;2186;-1;
2018-04-19T14:39:30.000Z;2186;-1;
2018-04-19T14:38:29.000Z;499;-1;
2018-04-19T14:37:59.000Z;299;-1;
2018-04-19T14:35:10.000Z;263;-1;
2018-04-25T23:58:17.328Z;487;-1;
2018-04-25T23:53:21.000Z;1585;-1;
2018-04-25T23:51:20.000Z;428;-1;
2018-04-25T23:48:29.779Z;571;-1;
2018-04-25T23:48:11.000Z;2504;-1;
2018-04-25T23:47:08.000Z;198;-1;
2018-04-25T23:46:42.264Z;159;159;
2018-04-25T23:44:39.218Z;159;-1;
2018-04-25T23:40:58.000Z;741;-1;
2018-04-25T23:38:52.399Z;571;-1;
2018-04-25T23:38:17.000Z;488;-1;
2018-04-25T23:34:13.000Z;3032;-1;
2018-04-25T23:30:44.000Z;3033;-1;
2018-04-25T23:29:17.815Z;568;-1;
2018-04-25T23:28:52.000Z;868;-1;
2018-04-25T23:27:36.000Z;3030;-1;
2018-04-25T23:24:25.251Z;80;-1;
2018-04-25T23:22:51.000Z;499;-1;
2018-04-25T23:19:24.000Z;989;-1;
2018-04-25T23:17:43.000Z;3037;-1;
2018-04-25T23:16:36.785Z;8;-1;
2018-04-25T23:12:07.000Z;3024;-1;
2018-04-25T23:08:42.000Z;1713;-1;
2018-04-25T23:07:36.856Z;182;-1;
2018-04-25T23:02:31.000Z;1027;-1;
2018-04-25T23:00:26.000Z;600;-1;
2018-04-25T22:57:47.000Z;2515;-1;
2018-04-25T22:57:39.000Z;989;-1;
2018-04-25T22:51:45.784Z;182;-1;
2018-04-25T22:48:08.000Z;336;-1;
2018-04-25T22:47:38.748Z;159;-1;
2018-04-25T22:45:47.000Z;490;-1;
2018-04-25T22:45:47.000Z;1457;-1;
2018-04-25T22:44:58.824Z;159;-1;
2018-04-25T22:41:45.000Z;2253;-1;
2018-04-25T22:36:15.141Z;159;-1;
2018-04-25T22:33:01.428Z;159;-1;
2018-04-25T22:29:09.000Z;765;-1;
2018-04-08T15:39:52.000Z;1005;-1;
2018-04-08T15:38:08.000Z;1000;-1;
2018-04-08T15:36:46.993Z;174;-1;
2018-04-08T15:36:44.000Z;1003;-1;
2018-04-08T15:34:5700Z;373;373;
2018-04-08T15:32:56.000Z;373;-1;
2018-04-08T15:32:19.000Z;663;-1;
2018-04-08T15:27:18.000Z;997;-1;
2018-04-08T15:07:48.516Z;101;-1;
2018-04-08T15:06:25.000Z;720;-1;
2018-04-08T15:02:33.029Z;101;-1;
2018-04-08T14:59:19.000Z;986;-1;
2018-04-08T14:56:59.000Z;957;-1;
2018-04-08T14:55:19.000Z;991;-1;
2018-04-08T14:54:15.000Z;1001;-1;
2018-04-08T14:52:5400Z;401;401;
2018-04-08T14:51:35.000Z;1682;-1;
2018-04-08T14:47:52.000Z;1264;-1;
2018-04-08T14:42:37.000Z;682;-1;
2018-04-08T14:25:06.033Z;101;-1;
2018-04-08T14:23:27.193Z;182;-1;
2018-04-08T14:02:39.000Z;401;-1;
2018-04-08T13:48:27.000Z;771;-1;
2018-04-08T13:47:01.000Z;891;-1;
2018-04-08T13:37:14.000Z;499;-1;
2018-04-08T13:29:10.425Z;565;-1;
2018-04-08T13:23:30.402Z;569;-1;
2018-04-08T12:57:35.000Z;970;-1;
2018-04-08T12:53:32.122Z;80;-1;
2018-04-08T12:51:08.527Z;101;-1;
2018-04-08T12:41:52.000Z;986;-1;
2018-04-08T12:36:36.000Z;473;-1;
2018-04-08T12:35:20.000Z;984;-1;
2018-04-08T12:34:53.000Z;593;-1;
2018-04-08T12:23:49.551Z;570;-1;
2018-04-08T12:22:22.699Z;570;-1;
2018-04-08T12:12:46.887Z;159;-1;
2018-04-08T11:54:47.000Z;983;-1;
2018-04-08T11:52:24.000Z;978;-1;
2018-04-09T12:53:05.000Z;1166;-1;
2018-04-09T12:46:17.424Z;570;-1;
2018-04-09T12:35:21.000Z;473;-1;
2018-04-09T12:21:35.169Z;101;-1;
2018-04-09T12:10:46.000Z;985;-1;
2018-04-09T12:05:19.424Z;573;-1;
2018-04-09T11:58:00.000Z;621;-1;
2018-04-09T11:50:06.000Z;1146;-1;
2018-04-09T11:42:13.000Z;1158;-1;
2018-04-09T11:41:07.225Z;569;-1;
2018-04-09T11:20:13.498Z;568;-1;
2018-04-09T11:01:23.000Z;835;-1;
2018-04-09T10:53:54.000Z;855;-1;
2018-04-09T10:51:31.000Z;317;-1;
2018-04-09T10:47:50.426Z;487;-1;
2018-04-09T10:37:45.000Z;621;-1;
2018-04-09T10:33:48.674Z;487;487;
2018-04-09T10:30:50.000Z;1153;-1;
2018-04-09T10:29:24.649Z;1044;-1;
2018-04-09T10:27:4700Z;1154;1154;
2018-04-09T10:26:12.413Z;390;-1;
2018-04-09T10:24:28.000Z;301;-1;
2018-04-09T10:22:04.000Z;1154;-1;
2018-04-09T10:13:29.239Z;487;-1;
2018-04-09T10:06:31.440Z;398;-1;
2018-04-09T10:03:21.086Z;487;-1;
2018-04-09T09:54:17.000Z;1137;-1;
2018-04-09T09:52:25.000Z;1137;-1;
2018-04-09T09:50:51.000Z;2300;-1;
2018-04-09T09:49:23.000Z;1137;-1;
2018-04-09T09:46:09.000Z;1149;-1;
2018-04-09T09:44:06.000Z;371;-1;
2018-04-09T09:27:07.880Z;568;-1;
2018-04-09T09:19:12.674Z;549;-1;
2018-04-09T09:08:59.550Z;159;-1;
2018-04-09T09:05:41.000Z;958;-1;
2018-04-09T08:58:47.329Z;159;-1;
2018-04-09T08:57:46.000Z;1139;-1;
2018-04-09T08:57:10.000Z;1536;-1;
2018-04-16T23:22:13.638Z;574;574;
2018-04-16T23:20:24.409Z;574;574;
2018-04-16T23:18:30.582Z;574;574;
2018-04-16T23:16:41.239Z;574;574;
2018-04-16T23:16:02.309Z;159;159;
2018-04-16T23:15:34.576Z;574;574;
2018-04-16T23:14:28.143Z;182;-1;
2018-04-16T23:13:35.431Z;159;-1;
2018-04-16T23:12:22.498Z;574;574;
2018-04-16T23:11:37.410Z;574;574;
2018-04-16T23:10:45.986Z;574;574;
2018-04-16T23:10:07.382Z;574;574;
2018-04-16T23:09:1906Z;574;574;
2018-04-16T23:08:27.000Z;1909;-1;
2018-04-16T23:08:11.946Z;574;574;
2018-04-16T23:06:25.103Z;574;574;
2018-04-16T23:05:19.786Z;574;574;
2018-04-16T23:04:00.000Z;532;-1;
2018-04-16T23:02:18.447Z;574;574;
2018-04-16T23:00:51.102Z;398;398;
2018-04-16T23:00:11.967Z;574;574;
2018-04-16T22:58:35.249Z;574;574;
2018-04-16T22:57:12.000Z;843;-1;
2018-04-16T22:56:48.477Z;159;-1;
2018-04-16T22:56:35.820Z;574;574;
2018-04-16T22:54:41.440Z;574;-1;
2018-04-16T22:53:55.777Z;574;574;
2018-04-16T22:49:24.498Z;574;574;
2018-04-16T22:42:12.874Z;574;574;
2018-04-16T22:39:55.475Z;574;574;
2018-04-16T22:36:24.402Z;398;398;
2018-04-16T22:28:39.000Z;1509;-1;
2018-04-16T22:28:23.765Z;574;574;
2018-04-16T22:26:30.345Z;574;-1;
2018-04-16T22:19:27.915Z;398;398;
2018-04-16T22:13:51.000Z;2282;-1;
2018-04-16T22:12:47.000Z;795;-1;
2018-04-16T22:09:42.000Z;1549;-1;
2018-04-23T07:52:1960Z;159;159;
2018-04-23T07:49:58.264Z;159;-1;
2018-04-23T07:29:00.829Z;80;-1;
2018-04-23T07:24:46.000Z;2765;-1;
2018-04-23T07:22:43.000Z;2825;-1;
2018-04-23T07:21:41.000Z;2765;-1;
2018-04-23T07:08:02.007Z;571;-1;
2018-04-23T06:05:52.000Z;2827;-1;
2018-04-23T06:05:18.000Z;2810;-1;
2018-04-23T05:55:05.867Z;101;-1;
2018-04-23T05:53:09.515Z;571;-1;
2018-04-23T05:51:14.823Z;101;-1;
2018-04-23T05:46:22.000Z;608;-1;
2018-04-23T05:46:22.000Z;2429;-1;
2018-04-23T05:39:08.000Z;779;-1;
2018-04-23T05:19:41.528Z;159;-1;
2018-04-23T05:07:09.149Z;159;-1;
2018-04-23T05:02:58.000Z;533;-1;
2018-04-23T04:22:56.000Z;996;-1;
2018-04-23T04:10:43.030Z;159;-1;
2018-04-23T04:06:24.810Z;568;-1;
2018-04-23T04:05:45.336Z;159;-1;
2018-04-23T03:57:4500Z;942;942;
2018-04-23T03:51:17.424Z;159;-1;
2018-04-23T03:41:41.000Z;3120;-1;
2018-04-23T03:39:51.000Z;2841;-1;
2018-04-23T03:38:31.381Z;159;-1;
2018-04-23T03:32:30.000Z;2234;-1;
2018-04-23T03:30:07.000Z;3816;-1;
2018-04-23T03:12:49.000Z;2826;-1;
2018-04-23T03:03:46.662Z;159;-1;
2018-04-23T02:56:45.987Z;159;-1;
2018-04-23T02:45:15.362Z;574;574;
2018-04-23T02:44:31.604Z;574;574;
2018-04-23T02:41:57.197Z;574;574;
2018-04-23T02:40:56.318Z;487;-1;
2018-04-23T02:37:07.728Z;574;574;
2018-04-23T02:35:10.000Z;1869;-1;
2018-05-06T11:52:53.058Z;80;-1;
2018-05-06T11:45:32.386Z;80;-1;
2018-05-06T11:43:30.220Z;101;-1;
2018-05-06T11:42:38.320Z;80;-1;
2018-05-06T11:36:19.939Z;571;-1;
2018-05-06T11:10:19.207Z;571;-1;
2018-05-06T11:01:13.233Z;570;570;
2018-05-06T10:57:53.915Z;570;-1;
2018-05-06T10:55:01.000Z;301;-1;
2018-05-06T10:45:04.000Z;465;-1;
2018-05-06T10:41:08.903Z;159;-1;
2018-05-06T10:35:10.297Z;80;-1;
2018-05-06T10:26:04.277Z;398;398;
2018-05-06T10:22:5300Z;717;717;
2018-05-06T10:08:47.000Z;1485;-1;
2018-05-06T10:04:50.000Z;817;-1;
2018-05-06T09:56:18.000Z;1002;-1;
2018-05-06T09:54:34.329Z;80;-1;
2018-05-06T09:52:42.000Z;2317;-1;
2018-05-06T09:46:12.684Z;487;-1;
2018-05-06T09:22:22.000Z;2106;-1;
2018-05-06T09:12:38.000Z;966;-1;
2018-05-06T09:11:18.000Z;684;-1;
2018-05-06T09:00:02.000Z;717;-1;
2018-05-06T08:53:28.000Z;1699;-1;
2018-05-06T08:46:20.433Z;101;-1;
2018-05-06T08:35:43.360Z;390;-1;
2018-05-06T08:16:23.000Z;1490;-1;
2018-05-06T08:11:59.783Z;159;159;
2018-05-06T07:49:27.000Z;883;-1;
2018-05-06T07:44:54.922Z;159;159;
2018-05-06T07:26:58.125Z;101;-1;
2018-05-06T07:26:3250Z;159;159;
2018-05-06T07:24:31.440Z;101;-1;
2018-05-06T07:21:39.831Z;101;-1;
2018-05-06T07:20:36.997Z;398;398;
2018-05-06T07:17:46.135Z;101;-1;
2018-05-06T07:05:58.000Z;81;-1;
2018-05-06T07:05:37.056Z;101;-1;
2018-04-26T15:00:20.046Z;385;-1;
2018-04-26T15:00:19.919Z;574;574;
2018-04-26T14:59:28.255Z;574;574;
2018-04-26T14:59:22.000Z;652;-1;
2018-04-26T14:55:25.466Z;573;-1;
2018-04-26T14:54:43.000Z;189;-1;
2018-04-26T14:51:55.000Z;1693;-1;
2018-04-26T14:51:39.539Z;574;-1;
2018-04-26T14:51:30.992Z;80;-1;
2018-04-26T14:50:42.312Z;549;-1;
2018-04-26T14:41:54.000Z;2658;-1;
2018-04-26T14:41:11.000Z;1528;-1;
2018-04-26T14:41:07.019Z;101;-1;
2018-04-26T14:33:49.595Z;1657;-1;
2018-04-26T14:32:04.554Z;565;-1;
2018-04-26T14:29:04.000Z;2164;-1;
2018-04-26T14:24:25.503Z;568;-1;
2018-04-26T14:22:00.149Z;10;-1;
2018-04-26T14:18:59.477Z;1229;-1;
2018-04-26T14:11:52.000Z;1916;-1;
2018-04-26T14:11:48.480Z;385;385;
2018-04-26T14:05:43.928Z;568;568;
2018-04-26T14:03:38.590Z;101;-1;
2018-04-26T14:02:53.753Z;174;-1;
2018-04-26T14:00:51.236Z;568;568;
2018-04-26T13:59:19.000Z;831;-1;
2018-04-26T13:57:46.712Z;568;568;
2018-04-26T13:43:21.000Z;85;-1;
2018-04-26T13:42:40.844Z;159;-1;
2018-04-26T13:37:48.000Z;835;-1;
2018-04-26T13:35:59.880Z;568;-1;
2018-04-26T13:34:36.407Z;159;-1;
2018-04-26T13:26:43.000Z;2499;-1;
2018-04-26T13:26:13.000Z;428;-1;
2018-04-26T13:25:57.000Z;473;-1;
2018-04-26T13:18:1749Z;565;565;
2018-04-26T13:11:35.502Z;570;-1;
2018-04-26T13:06:49.226Z;565;-1;
2018-04-08T19:23:27.000Z;1048;-1;
2018-04-08T19:23:13.929Z;568;-1;
2018-04-08T19:22:26.000Z;301;-1;
2018-04-08T19:21:0200Z;1047;1047;
2018-04-08T19:20:52.069Z;101;-1;
2018-04-08T19:20:37.779Z;159;159;
2018-04-08T19:20:04.000Z;1047;-1;
2018-04-08T19:18:43.788Z;574;574;
2018-04-08T19:18:34.000Z;1090;-1;
2018-04-08T19:16:35.572Z;174;174;
2018-04-08T19:15:55.332Z;574;574;
2018-04-08T19:15:5000Z;577;577;
2018-04-08T19:15:19.100Z;159;-1;
2018-04-08T19:15:05.308Z;174;-1;
2018-04-08T19:14:27.000Z;577;-1;
2018-04-08T19:13:18.997Z;101;-1;
2018-04-08T19:11:40.870Z;574;574;
2018-04-08T19:10:27.348Z;574;-1;
2018-04-08T19:10:10.685Z;101;-1;
2018-04-08T19:08:15.306Z;569;-1;
2018-04-08T19:04:44.000Z;765;-1;
2018-04-08T19:03:42.688Z;80;-1;
2018-04-08T19:02:32.317Z;569;-1;
2018-04-08T19:00:39.000Z;484;-1;
2018-04-08T19:00:22.291Z;956;956;
2018-04-08T18:59:58.949Z;956;-1;
2018-04-08T18:57:35.985Z;101;-1;
2018-04-08T18:52:5100Z;614;614;
2018-04-08T18:52:42.000Z;953;-1;
2018-04-08T18:52:33.000Z;614;-1;
2018-04-08T18:51:33.000Z;54;-1;
2018-04-08T18:49:46.217Z;571;-1;
2018-04-08T18:45:36.000Z;1036;-1;
2018-04-08T18:44:58.000Z;532;-1;
2018-04-08T18:44:57.000Z;891;-1;
2018-04-08T18:43:4300Z;614;614;
2018-04-08T18:41:51.702Z;569;569;
2018-04-08T18:39:16.226Z;571;571;
2018-04-08T18:36:27.633Z;571;-1;
2018-04-26T20:39:37.000Z;774;-1;
2018-04-26T20:39:31.606Z;80;-1;
2018-04-26T20:38:45.000Z;634;-1;
2018-04-26T20:32:23.000Z;2525;-1;
2018-04-26T20:27:53.000Z;689;-1;
2018-04-26T20:27:04.000Z;3782;-1;
2018-04-26T20:26:08.102Z;159;-1;
2018-04-26T20:24:30.000Z;802;-1;
2018-04-26T20:24:16.000Z;2861;-1;
2018-04-26T20:23:28.000Z;51;-1;
2018-04-26T20:22:38.000Z;1095;-1;
2018-04-26T20:20:28.000Z;1027;-1;
2018-04-26T20:20:08.000Z;356;-1;
2018-04-26T20:19:15.000Z;1908;-1;
2018-04-26T20:19:12.000Z;3071;-1;
2018-04-26T20:16:43.000Z;2379;-1;
2018-04-26T20:16:32.435Z;570;-1;
2018-04-26T20:08:3000Z;2185;2185;
2018-04-26T20:08:18.000Z;3157;-1;
2018-04-26T20:08:15.000Z;2185;-1;
2018-04-26T19:55:15.828Z;101;-1;
2018-04-26T19:54:10.401Z;159;-1;
2018-04-26T19:53:24.000Z;774;-1;
2018-04-26T19:50:03.000Z;986;-1;
2018-04-26T19:41:1600Z;831;831;
2018-04-26T19:37:08.000Z;831;-1;
2018-04-26T19:36:03.000Z;3124;-1;
2018-04-26T19:29:36.430Z;574;-1;
2018-04-26T19:25:47.000Z;1348;-1;
2018-04-26T19:21:10.000Z;868;-1;
2018-04-26T19:18:46.000Z;997;-1;
2018-04-26T19:18:09.311Z;1657;-1;
2018-04-26T19:16:13.130Z;159;-1;
2018-04-26T19:15:45.228Z;1657;-1;
2018-04-26T19:15:1800Z;639;639;
2018-04-26T19:12:54.000Z;639;-1;
2018-04-26T19:08:01.000Z;356;-1;
2018-04-26T19:06:3000Z;1013;1013;
2018-04-21T05:48:29.007Z;101;-1;
2018-04-21T05:43:53.233Z;2673;-1;
2018-04-21T05:43:07.958Z;390;-1;
2018-04-21T05:33:49.000Z;2675;-1;
2018-04-21T05:33:29.000Z;2659;-1;
2018-04-21T05:31:09.310Z;390;390;
2018-04-21T05:29:58.000Z;996;-1;
2018-04-21T05:22:23.151Z;159;-1;
2018-04-21T05:20:45.738Z;390;-1;
2018-04-21T05:12:40.729Z;159;-1;
2018-04-21T05:04:58.795Z;159;-1;
2018-04-21T04:58:22.263Z;159;-1;
2018-04-21T04:51:14.373Z;159;-1;
2018-04-21T04:20:24.141Z;568;-1;
2018-04-21T04:19:57.000Z;2656;-1;
2018-04-21T04:16:21.310Z;568;-1;
2018-04-21T04:15:21.846Z;159;159;
2018-04-21T04:07:18.000Z;774;-1;
2018-04-21T04:02:13.327Z;159;159;
2018-04-21T03:59:15.000Z;774;-1;
2018-04-21T03:58:09.000Z;895;-1;
2018-04-21T03:48:01.000Z;628;-1;
2018-04-21T03:44:36.000Z;2164;-1;
2018-04-21T03:38:05.865Z;159;159;
2018-04-21T03:32:34.000Z;763;-1;
2018-04-21T03:30:45.000Z;943;-1;
2018-04-21T03:13:29.000Z;1869;-1;
2018-04-21T03:06:29.626Z;568;-1;
2018-04-21T03:03:59.000Z;3314;-1;
2018-04-21T02:58:49.000Z;2653;-1;
2018-04-21T02:52:55.000Z;533;-1;
2018-04-21T02:48:58.000Z;943;-1;
2018-04-21T02:44:57.658Z;568;-1;
2018-04-21T02:34:24.000Z;1681;-1;
2018-04-21T02:30:38.000Z;1509;-1;
2018-04-21T02:24:00.963Z;159;159;
2018-04-21T02:22:01.000Z;1504;-1;
2018-04-21T02:18:47.492Z;159;159;
2018-04-21T02:13:09.725Z;159;159;
2018-04-10T15:13:21.554Z;182;-1;
2018-04-10T15:08:19.000Z;1463;-1;
2018-04-10T15:05:09.000Z;1469;-1;
2018-04-10T14:57:00.000Z;2025;-1;
2018-04-10T14:56:36.000Z;647;-1;
2018-04-10T14:50:01.000Z;499;-1;
2018-04-10T14:48:02.648Z;159;-1;
2018-04-10T14:45:04.444Z;80;-1;
2018-04-10T14:42:0000Z;499;499;
2018-04-10T14:41:27.000Z;1471;-1;
2018-04-10T14:39:20.000Z;499;-1;
2018-04-10T14:37:49.553Z;1229;-1;
2018-04-10T14:35:37.617Z;80;80;
2018-04-10T14:33:57.436Z;182;-1;
2018-04-10T14:33:22.000Z;601;-1;
2018-04-10T14:27:39.000Z;196;-1;
2018-04-10T14:25:47.626Z;80;-1;
2018-04-10T14:23:38.000Z;1445;-1;
2018-04-10T14:21:16.704Z;1403;-1;
2018-04-10T14:11:23.560Z;80;-1;
2018-04-10T14:09:24.000Z;1448;-1;
2018-04-10T14:07:13.346Z;1076;-1;
2018-04-10T14:06:28.000Z;621;-1;
2018-04-10T14:01:25.000Z;1447;-1;
2018-04-10T13:55:15.000Z;1103;-1;
2018-04-10T13:55:12.381Z;572;-1;
2018-04-10T13:54:51.000Z;1441;-1;
2018-04-10T13:54:34.000Z;1609;-1;
2018-04-10T13:47:45.077Z;551;-1;
2018-04-10T13:45:04.000Z;1505;-1;
2018-04-10T13:44:32.000Z;1308;-1;
2018-04-10T13:35:15.000Z;1438;-1;
2018-04-10T13:33:52.000Z;1454;-1;
2018-04-10T13:31:52.238Z;182;-1;
2018-04-10T13:24:30.601Z;568;-1;
2018-04-10T13:23:49.369Z;1409;-1;
2018-04-10T13:16:03.155Z;1229;-1;
2018-04-10T13:10:24.248Z;390;-1;
2018-04-21T17:30:0300Z;2762;2762;
2018-04-21T17:29:21.000Z;2762;-1;
2018-04-21T17:26:31.486Z;182;-1;
2018-04-21T17:23:52.000Z;930;-1;
2018-04-21T17:21:26.000Z;1333;-1;
2018-04-21T17:18:38.000Z;1578;-1;
2018-04-21T17:17:09.000Z;600;-1;
2018-04-21T17:14:16.000Z;1139;-1;
2018-04-21T17:13:14.000Z;1038;-1;
2018-04-21T17:10:54.000Z;1006;-1;
2018-04-21T17:06:05.519Z;541;-1;
2018-04-21T17:01:30.590Z;174;-1;
2018-04-21T16:53:58.000Z;2099;-1;
2018-04-21T16:48:41.000Z;1853;-1;
2018-04-21T16:39:28.181Z;182;-1;
2018-04-21T16:32:19.099Z;174;-1;
2018-04-21T16:29:33.640Z;2349;-1;
2018-04-21T16:29:01.347Z;1229;-1;
2018-04-21T16:23:06.748Z;174;-1;
2018-04-21T16:22:10.087Z;1336;-1;
2018-04-21T16:17:26.000Z;2684;-1;
2018-04-21T16:16:19.000Z;1178;-1;
2018-04-21T16:15:37.000Z;600;-1;
2018-04-21T16:07:24.000Z;3255;-1;
2018-04-21T16:06:26.000Z;1015;-1;
2018-04-21T16:04:14.000Z;775;-1;
2018-04-21T16:02:58.000Z;765;-1;
2018-04-21T15:59:56.000Z;727;-1;
2018-04-21T15:59:46.000Z;1693;-1;
2018-04-21T15:51:08.137Z;182;-1;
2018-04-21T15:50:08.000Z;600;-1;
2018-04-21T15:46:09.504Z;159;-1;
2018-04-21T15:35:43.000Z;2609;-1;
2018-04-21T15:27:56.638Z;182;-1;
2018-04-21T15:26:26.000Z;1146;-1;
2018-04-21T15:25:10.000Z;1034;-1;
2018-04-21T15:25:03.000Z;2499;-1;
2018-04-21T15:22:10.000Z;616;-1;
2018-04-21T15:21:34.000Z;947;-1;
2018-04-29T14:58:5100Z;126;126;
2018-04-29T14:52:41.000Z;3310;-1;
2018-04-29T14:46:49.384Z;80;-1;
2018-04-29T14:41:51.000Z;3304;-1;
2018-04-29T14:39:34.928Z;570;-1;
2018-04-29T14:34:58.000Z;2651;-1;
2018-04-29T14:30:22.000Z;3305;-1;
2018-04-29T14:20:03.000Z;1461;-1;
2018-04-29T14:12:18.000Z;126;-1;
2018-04-29T14:09:51.000Z;3304;-1;
2018-04-29T13:56:54.000Z;1874;-1;
2018-04-29T13:40:45.000Z;3304;-1;
2018-04-29T13:34:25.207Z;573;-1;
2018-04-29T13:13:20.000Z;716;-1;
2018-04-29T13:11:18.522Z;568;-1;
2018-04-29T13:05:36.000Z;2101;-1;
2018-04-29T13:03:21.000Z;2214;-1;
2018-04-29T13:00:54.042Z;551;-1;
2018-04-29T12:59:57.000Z;3301;-1;
2018-04-29T12:57:10.917Z;569;-1;
2018-04-29T12:56:55.003Z;568;-1;
2018-04-29T12:54:39.457Z;568;-1;
2018-04-29T12:53:47.000Z;366;-1;
2018-04-29T12:44:48.983Z;80;-1;
2018-04-29T12:43:56.142Z;568;-1;
2018-04-29T12:16:19.000Z;1016;-1;
2018-04-29T12:15:58.000Z;1257;-1;
2018-04-29T11:20:04.857Z;2349;-1;
2018-04-29T11:16:24.024Z;101;-1;
2018-04-29T11:13:07.895Z;1336;-1;
2018-04-29T11:11:55.609Z;487;487;
2018-04-29T11:10:56.000Z;1060;-1;
2018-04-29T11:08:45.000Z;1987;-1;
2018-04-29T11:01:07.155Z;573;573;
2018-04-29T11:00:47.943Z;573;-1;
2018-04-29T10:59:41.115Z;101;101;
2018-04-29T10:59:23.809Z;101;-1;
2018-04-29T10:58:05.000Z;2215;-1;
2018-04-29T10:53:28.315Z;487;-1;
2018-04-27T22:42:24.000Z;3195;-1;
2018-04-27T22:38:47.370Z;159;-1;
2018-04-27T22:37:5000Z;532;532;
2018-04-27T22:37:47.907Z;80;80;
2018-04-27T22:37:38.000Z;2119;-1;
2018-04-27T22:36:48.000Z;532;-1;
2018-04-27T22:32:20.000Z;3296;-1;
2018-04-27T22:30:50.000Z;366;-1;
2018-04-27T22:28:06.000Z;2436;-1;
2018-04-27T22:26:12.000Z;811;-1;
2018-04-27T22:26:06.000Z;1672;-1;
2018-04-27T22:24:02.000Z;3194;-1;
2018-04-27T22:22:50.000Z;769;-1;
2018-04-27T22:11:24.000Z;2963;-1;
2018-04-27T22:10:2604Z;159;159;
2018-04-27T22:10:10.481Z;80;-1;
2018-04-27T22:07:37.000Z;2178;-1;
2018-04-27T22:04:37.431Z;174;174;
2018-04-27T21:59:12.000Z;1276;-1;
2018-04-27T21:55:18.130Z;159;-1;
2018-04-27T21:53:37.739Z;174;-1;
2018-04-27T21:49:02.000Z;933;-1;
2018-04-27T21:47:05.000Z;229;-1;
2018-04-27T21:45:20.000Z;1433;-1;
2018-04-27T21:43:15.198Z;101;-1;
2018-04-27T21:42:46.000Z;81;-1;
2018-04-27T21:42:1900Z;2436;2436;
2018-04-27T21:40:07.000Z;2436;-1;
2018-04-27T21:40:02.000Z;64;-1;
2018-04-27T21:39:1700Z;888;888;
2018-04-27T21:38:55.933Z;487;-1;
2018-04-27T21:38:45.353Z;101;-1;
2018-04-27T21:38:0000Z;766;766;
2018-04-27T21:36:42.294Z;487;-1;
2018-04-27T21:34:29.000Z;795;-1;
2018-04-27T21:33:51.000Z;888;-1;
2018-04-27T21:32:07.000Z;2277;-1;
2018-04-27T21:31:29.673Z;487;487;
2018-04-27T21:31:12.821Z;487;487;
2018-04-27T07:48:28.455Z;159;-1;
2018-04-27T07:35:33.331Z;159;-1;
2018-04-27T07:27:24.000Z;1164;-1;
2018-04-27T07:13:20.945Z;159;-1;
2018-04-27T07:11:09.588Z;159;-1;
2018-04-27T07:09:52.000Z;3172;-1;
2018-04-27T06:23:27.105Z;487;487;
2018-04-27T05:36:01.862Z;159;-1;
2018-04-27T05:15:48.973Z;159;-1;
2018-04-27T05:10:34.932Z;487;487;
2018-04-27T05:08:29.384Z;487;487;
2018-04-27T05:06:09.007Z;159;-1;
2018-04-27T04:49:54.000Z;3280;-1;
2018-04-27T04:47:04.358Z;487;487;
2018-04-27T04:41:18.000Z;3542;-1;
2018-04-27T04:38:34.158Z;487;-1;
2018-04-27T04:32:14.000Z;3213;-1;
2018-04-27T04:25:51.857Z;8;-1;
2018-04-27T04:24:51.000Z;2106;-1;
2018-04-27T04:18:27.000Z;3170;-1;
2018-04-27T04:16:12.338Z;8;-1;
2018-04-27T04:06:45.000Z;774;-1;
2018-04-27T04:05:11.841Z;8;-1;
2018-04-27T03:57:50.704Z;159;-1;
2018-04-27T03:44:01.000Z;3143;-1;
2018-04-27T03:42:03.351Z;159;-1;
2018-04-27T03:33:22.000Z;661;-1;
2018-04-27T03:28:06.000Z;3140;-1;
