created_at;account.id;in_reply_to_account_id;;;
2018-04-27T22:26:0600Z;1672;-1;;;
2018-04-27T22:26:1200Z;811;-1;;;
2018-04-27T22:28:0600Z;2436;-1;;;
2018-04-27T22:30:5000Z;366;-1;;;
2018-04-27T22:32:2000Z;3296;-1;;;
2018-04-27T22:36:4800Z;532;-1;;;
2018-04-27T22:37:3800Z;2119;-1;;;
2018-04-27T22:37:47.907Z;80;80;;;
2018-04-27T22:37:5000Z;532;532;;;
2018-04-27T22:38:47.370Z;159;-1;;;
2018-04-27T22:42:2400Z;3195;-1;;;
2018-04-27T22:55:3100Z;3196;-1;;;
2018-04-27T23:01:5900Z;1740;-1;;;
2018-04-27T23:02:16.185Z;1229;-1;;;
2018-04-27T23:02:2000Z;449;-1;;;
2018-04-27T23:06:0134Z;544;-1;;;
2018-04-27T23:18:24.686Z;159;-1;;;
2018-04-27T23:18:52.472Z;541;-1;;;
2018-04-27T23:19:17.349Z;159;159;;;
2018-04-27T23:29:56.561Z;159;-1;;;
2018-04-27T23:31:1800Z;1664;-1;;;
2018-04-27T23:34:4900Z;3420;-1;;;
2018-04-27T23:37:4600Z;2821;-1;;;
2018-04-27T23:45:5100Z;3216;-1;;;
2018-04-27T23:54:4700Z;2878;-1;;;
2018-04-27T23:57:09.529Z;159;-1;;;
2018-04-28T00:05:34.721Z;159;-1;;;
2018-04-28T00:09:01.331Z;159;159;;;
2018-04-28T00:30:2000Z;1943;-1;;;
2018-04-28T00:32:11.419Z;80;80;;;
2018-04-28T00:34:0000Z;1943;1943;;;
2018-04-28T00:38:41.252Z;956;-1;;;
2018-04-28T00:40:4700Z;3129;-1;;;
2018-04-28T00:42:3800Z;1762;-1;;;
2018-04-28T00:44:1300Z;1485;-1;;;
2018-04-28T00:48:5800Z;1017;-1;;;
2018-04-28T00:50:0400Z;215;-1;;;
2018-04-28T00:50:18.806Z;80;-1;;;
2018-04-28T00:50:2900Z;440;-1;;;
2018-04-28T00:52:0600Z;1667;-1;;;
2018-04-28T00:56:0200Z;3205;-1;;;
2018-04-28T00:57:3000Z;1837;-1;;;
2018-04-28T00:58:3800Z;1461;-1;;;
2018-04-28T01:04:0100Z;1549;-1;;;
2018-04-28T01:08:45.912Z;569;-1;;;
2018-04-28T01:10:5800Z;432;-1;;;
2018-04-28T01:12:0700Z;1017;1017;;;
2018-04-28T01:12:52.815Z;544;-1;;;
2018-04-28T01:14:4200Z;3203;-1;;;
2018-04-28T01:17:0000Z;1943;-1;;;
2018-04-28T01:17:2661Z;80;-1;;;
2018-04-28T01:20:34.228Z;182;-1;;;
2018-04-28T01:21:1700Z;215;-1;;;
2018-04-28T01:22:0100Z;1762;-1;;;
2018-04-28T01:23:07.797Z;574;-1;;;
2018-04-28T01:26:4500Z;370;-1;;;
2018-04-28T01:27:1500Z;2095;-1;;;
2018-04-28T01:29:2100Z;763;-1;;;
2018-04-28T01:29:3500Z;1848;-1;;;
2018-04-28T01:34:07.981Z;565;-1;;;
2018-04-28T01:34:34.865Z;574;574;;;
2018-04-28T01:39:0800Z;488;-1;;;
2018-04-28T01:39:5000Z;36;-1;;;
2018-04-28T01:48:2300Z;3206;-1;;;
2018-04-28T01:53:4200Z;762;-1;;;
2018-04-28T02:04:10.660Z;571;-1;;;
2018-04-28T02:15:5100Z;3211;-1;;;
2018-04-28T02:24:3000Z;3222;-1;;;
2018-04-28T02:28:5400Z;883;-1;;;
2018-04-28T02:31:4000Z;532;-1;;;
2018-04-28T02:42:4000Z;1507;-1;;;
2018-04-28T02:42:5100Z;3212;-1;;;
2018-04-28T02:46:18.382Z;571;-1;;;
2018-04-28T02:47:1800Z;831;-1;;;
2018-04-28T02:50:1600Z;1943;-1;;;
2018-04-28T02:51:35.759Z;574;-1;;;
2018-04-28T02:53:30.636Z;574;574;;;
2018-04-28T02:55:29.491Z;574;574;;;
2018-04-28T02:56:36.729Z;574;574;;;
2018-04-28T02:59:34.909Z;574;574;;;
2018-04-28T03:01:4500Z;3247;-1;;;
2018-04-28T03:08:2100Z;3215;-1;;;
2018-04-28T03:09:5300Z;3214;-1;;;
2018-04-28T03:10:4900Z;2185;-1;;;
2018-04-28T03:13:2000Z;3223;-1;;;
2018-04-28T03:14:3300Z;1951;-1;;;
2018-04-28T03:15:4300Z;1092;-1;;;
2018-04-28T03:25:17.234Z;159;-1;;;
2018-04-28T03:39:12.928Z;487;-1;;;
2018-04-28T03:42:0800Z;3041;-1;;;
2018-04-28T03:54:0100Z;3244;-1;;;
2018-04-28T03:57:4000Z;703;-1;;;
2018-04-28T04:13:3500Z;2288;-1;;;
2018-04-28T04:14:0500Z;582;-1;;;
2018-04-28T04:19:38.525Z;571;-1;;;
2018-04-28T04:31:1300Z;1549;-1;;;
2018-04-28T04:33:3600Z;3312;-1;;;
2018-04-28T04:38:0753Z;101;-1;;;
2018-04-28T04:39:2000Z;340;-1;;;
2018-04-28T04:39:29.315Z;101;-1;;;
2018-04-28T04:43:50.478Z;571;-1;;;
2018-04-28T04:44:5200Z;1837;-1;;;
2018-04-28T04:57:1200Z;997;-1;;;
2018-04-28T04:57:5900Z;3251;-1;;;
2018-04-28T05:08:28.100Z;159;-1;;;
2018-04-28T05:19:07.461Z;487;-1;;;
2018-04-28T05:26:1400Z;1066;-1;;;
2018-04-28T05:30:1900Z;3221;-1;;;
2018-04-28T05:49:1000Z;449;-1;;;
2018-04-28T05:50:0700Z;3225;-1;;;
2018-04-28T05:50:16.223Z;101;-1;;;
2018-04-28T05:58:5600Z;3227;-1;;;
2018-04-28T06:34:5800Z;3276;-1;;;
2018-04-28T06:35:3500Z;3227;-1;;;
2018-04-28T07:08:4900Z;340;340;;;
2018-04-28T07:22:09.944Z;101;-1;;;
2018-04-28T07:29:2300Z;3375;-1;;;
2018-04-28T07:42:33.385Z;101;-1;;;
2018-04-28T07:54:0000Z;1917;-1;;;
2018-04-28T08:00:20.249Z;390;-1;;;
2018-04-28T08:01:5300Z;689;-1;;;
2018-04-28T08:08:34.319Z;159;159;;;
2018-04-28T08:11:48.331Z;570;-1;;;
2018-04-28T08:18:48.169Z;101;-1;;;
2018-04-28T08:19:01.225Z;390;-1;;;
2018-04-28T08:21:00.167Z;570;570;;;
2018-04-28T08:28:4900Z;64;-1;;;
2018-04-28T08:59:01.457Z;101;-1;;;
2018-04-28T09:02:38.863Z;101;-1;;;
2018-04-28T09:07:4400Z;1743;-1;;;
2018-04-28T09:12:26.976Z;1403;-1;;;
2018-04-28T09:14:44.234Z;159;-1;;;
2018-04-28T09:19:2500Z;356;-1;;;
2018-04-28T09:20:3100Z;356;-1;;;
2018-04-28T09:20:5900Z;356;356;;;
2018-04-28T09:24:53.125Z;390;-1;;;
2018-04-28T09:28:08.281Z;80;-1;;;
2018-04-28T09:40:00.478Z;159;159;;;
2018-04-28T09:41:5600Z;2883;-1;;;
2018-04-28T09:48:5800Z;2562;-1;;;
2018-04-28T09:58:07.488Z;80;-1;;;
2018-04-28T10:01:1000Z;3239;-1;;;
2018-04-28T10:19:50.201Z;568;-1;;;
2018-04-28T10:32:1000Z;3248;-1;;;
2018-04-28T10:45:0800Z;2186;-1;;;
2018-04-28T10:59:5100Z;2122;-1;;;
2018-04-28T11:06:34.131Z;80;-1;;;
2018-04-28T11:12:29.433Z;80;-1;;;
2018-04-28T11:14:16.148Z;80;-1;;;
2018-04-28T11:19:49.143Z;568;-1;;;
2018-04-28T11:23:33.590Z;80;-1;;;
2018-04-28T11:40:0900Z;1609;-1;;;
2018-04-28T11:53:12.332Z;80;-1;;;
2018-04-28T12:00:29.448Z;398;-1;;;
2018-04-28T12:10:52.748Z;159;-1;;;
2018-04-28T12:13:39.290Z;80;-1;;;
2018-04-28T12:19:35.319Z;174;-1;;;
2018-04-28T12:20:06.769Z;568;-1;;;
2018-04-28T12:24:4690Z;174;-1;;;
2018-04-28T12:28:48.597Z;174;174;;;
2018-04-28T12:29:28.657Z;101;-1;;;
2018-04-28T12:32:08.624Z;101;-1;;;
2018-04-28T12:37:0000Z;3299;-1;;;
2018-04-28T12:38:4500Z;3574;-1;;;
2018-04-28T12:46:5300Z;986;-1;;;
2018-04-28T13:20:3111Z;398;-1;;;
2018-04-28T13:44:28.483Z;573;-1;;;
2018-04-28T13:46:0700Z;3245;-1;;;
2018-04-28T13:50:48.887Z;101;-1;;;
2018-04-28T13:51:2300Z;1476;-1;;;
2018-04-28T13:51:3400Z;1476;1476;;;
2018-04-28T13:53:4000Z;601;-1;;;
2018-04-28T14:05:1600Z;3267;-1;;;
2018-04-28T14:05:41.476Z;101;-1;;;
2018-04-28T14:07:5100Z;100;-1;;;
2018-04-28T14:14:25.398Z;570;-1;;;
2018-04-28T14:16:4000Z;3253;-1;;;
2018-04-28T14:18:0100Z;100;-1;;;
2018-04-28T14:18:0500Z;2031;-1;;;
2018-04-28T14:21:25.133Z;2319;-1;;;
2018-04-28T14:32:25.185Z;385;-1;;;
2018-04-28T14:34:2500Z;1220;-1;;;
2018-04-28T14:40:3900Z;2159;-1;;;
2018-04-28T14:41:0900Z;315;-1;;;
2018-04-28T15:02:0800Z;33;-1;;;
2018-04-28T15:15:10.336Z;6;-1;;;
2018-04-28T15:23:3700Z;2525;-1;;;
2018-04-28T15:24:2200Z;2890;-1;;;
2018-04-28T15:30:18.392Z;1051;-1;;;
2018-04-28T15:30:2200Z;2277;-1;;;
2018-04-28T15:40:5100Z;3486;-1;;;
2018-04-28T15:42:0900Z;655;-1;;;
2018-04-28T15:47:04.932Z;174;-1;;;
2018-04-28T15:50:48.434Z;2319;-1;;;
2018-04-28T15:52:2800Z;720;-1;;;
2018-04-28T15:58:3500Z;986;-1;;;
2018-04-28T16:02:3369Z;101;-1;;;
2018-04-28T16:04:01.454Z;573;-1;;;
2018-04-28T16:05:52.613Z;565;-1;;;
2018-04-28T16:07:1100Z;782;-1;;;
2018-04-28T16:08:38.134Z;182;-1;;;
2018-04-28T16:11:2700Z;1501;-1;;;
2018-04-28T16:17:17.646Z;568;-1;;;
2018-04-28T16:18:41.391Z;8;-1;;;
2018-04-28T16:20:4100Z;3250;-1;;;
2018-04-28T16:23:4100Z;3274;-1;;;
2018-04-28T16:23:4119Z;568;-1;;;
2018-04-28T16:31:22.440Z;101;-1;;;
2018-04-28T16:31:2400Z;1512;-1;;;
2018-04-28T16:33:2100Z;3185;-1;;;
2018-04-28T16:33:4100Z;2277;-1;;;
2018-04-28T16:34:01.278Z;101;-1;;;
2018-04-28T16:38:4900Z;3259;-1;;;
2018-04-28T16:43:0500Z;2135;-1;;;
2018-04-28T16:46:2500Z;802;-1;;;
2018-04-28T16:49:4400Z;741;-1;;;
2018-04-28T16:51:0900Z;3185;-1;;;
2018-04-28T16:57:4200Z;985;-1;;;
2018-04-28T17:04:3800Z;3185;3185;;;
2018-04-28T17:10:59.519Z;568;-1;;;
2018-04-28T17:12:0100Z;2315;-1;;;
2018-04-28T17:16:3200Z;2111;-1;;;
2018-04-28T17:18:1400Z;1592;-1;;;
2018-04-28T17:20:47.277Z;101;-1;;;
2018-04-28T17:22:3300Z;2221;-1;;;
2018-04-28T17:22:4200Z;1764;-1;;;
2018-04-28T17:23:3100Z;3252;-1;;;
2018-04-28T17:25:07.405Z;569;-1;;;
2018-04-28T17:27:1500Z;805;-1;;;
2018-04-28T17:32:5000Z;3263;-1;;;
2018-04-28T17:38:1900Z;2916;-1;;;
2018-04-28T17:39:1800Z;2963;-1;;;
2018-04-28T17:41:1700Z;765;-1;;;
2018-04-28T17:42:43.522Z;568;-1;;;
2018-04-28T17:45:11.301Z;568;568;;;
2018-04-28T17:45:1300Z;1592;1592;;;
2018-04-28T17:48:0800Z;2019;-1;;;
2018-04-28T17:49:42.456Z;568;568;;;
2018-04-28T17:49:53.279Z;101;-1;;;
2018-04-28T17:53:24.196Z;572;-1;;;
2018-04-28T17:55:39.109Z;2349;-1;;;
2018-04-28T17:59:35.971Z;2349;-1;;;
2018-04-28T18:04:4100Z;81;-1;;;
2018-04-28T18:05:2500Z;3256;-1;;;
2018-04-28T18:06:2800Z;1447;-1;;;
2018-04-28T18:17:3386Z;80;-1;;;
2018-04-28T18:19:25.714Z;101;-1;;;
2018-04-28T18:21:36.458Z;956;-1;;;
2018-04-28T18:24:3700Z;3260;-1;;;
2018-04-28T18:28:15.610Z;101;-1;;;
2018-04-28T18:32:55.211Z;101;-1;;;
2018-04-28T18:47:0900Z;3314;-1;;;
2018-04-28T18:48:43.366Z;2319;-1;;;
2018-04-28T18:48:4700Z;3262;-1;;;
2018-04-28T19:07:20.836Z;2319;-1;;;
2018-04-28T19:11:5500Z;652;-1;;;
2018-04-28T19:12:4400Z;943;-1;;;
2018-04-28T19:14:1600Z;2782;-1;;;
2018-04-28T19:14:24.402Z;174;-1;;;
2018-04-28T19:17:12.867Z;2319;-1;;;
2018-04-28T19:22:00.934Z;101;-1;;;
2018-04-28T19:23:59.181Z;101;-1;;;
2018-04-28T19:24:5900Z;1066;-1;;;
2018-04-28T19:33:3800Z;1661;-1;;;
2018-04-28T19:36:04.410Z;80;-1;;;
2018-04-28T19:36:4000Z;2106;-1;;;
2018-04-28T19:42:1400Z;1540;-1;;;
2018-04-28T19:46:0100Z;849;-1;;;
2018-04-28T19:47:3200Z;3268;-1;;;
2018-04-28T19:54:3457Z;6;6;;;
2018-04-28T19:55:5500Z;3001;-1;;;
2018-04-28T19:56:30.585Z;570;-1;;;
2018-04-28T20:20:0100Z;3269;-1;;;
2018-04-28T20:20:1400Z;1459;-1;;;
2018-04-28T20:23:4500Z;3269;3269;;;
2018-04-28T20:25:0800Z;3269;3269;;;
2018-04-28T20:26:1600Z;3269;3269;;;
2018-04-28T20:26:5200Z;467;-1;;;
2018-04-28T20:35:40.807Z;159;-1;;;
2018-04-28T20:48:2514Z;80;-1;;;
2018-04-28T20:57:05.775Z;174;-1;;;
2018-04-28T21:22:2900Z;601;-1;;;
2018-04-28T21:28:14.516Z;2;-1;;;
2018-04-28T21:45:3700Z;822;-1;;;
2018-04-28T21:50:18.150Z;80;-1;;;
2018-04-28T21:51:0800Z;3270;-1;;;
2018-04-28T21:54:0400Z;1533;-1;;;
2018-04-28T22:02:3500Z;1523;-1;;;
2018-04-28T22:08:3800Z;2923;-1;;;
2018-04-28T22:12:1500Z;942;-1;;;
2018-04-28T22:12:54.842Z;80;-1;;;
2018-04-28T22:14:3300Z;2990;-1;;;
2018-04-28T22:15:0400Z;3318;-1;;;
2018-04-28T22:25:0700Z;3280;-1;;;
2018-04-28T22:26:4400Z;3275;-1;;;
2018-04-28T22:32:3900Z;3227;-1;;;
2018-04-28T22:34:55.689Z;159;-1;;;
2018-04-28T22:53:5000Z;893;-1;;;
2018-04-28T22:56:0400Z;190;-1;;;
2018-04-28T22:57:2600Z;3279;-1;;;
2018-04-28T23:13:2000Z;3197;-1;;;
2018-04-28T23:16:4200Z;3283;-1;;;
2018-04-28T23:41:3827Z;574;-1;;;
2018-04-28T23:42:01.426Z;574;574;;;
2018-04-28T23:42:29.494Z;551;-1;;;
2018-04-28T23:43:28.329Z;574;574;;;
2018-04-28T23:43:3500Z;532;-1;;;
2018-04-28T23:44:35.177Z;574;574;;;
2018-04-28T23:46:06.500Z;574;574;;;
2018-04-28T23:47:16.322Z;574;574;;;
2018-04-28T23:49:32.377Z;574;574;;;
2018-04-29T00:00:0000Z;3282;-1;;;
2018-04-29T00:10:4335Z;8;-1;;;
2018-04-29T00:27:0200Z;3296;-1;;;
2018-04-29T00:27:3300Z;3296;3296;;;
2018-04-29T00:38:0600Z;1533;-1;;;
2018-04-29T00:44:3681Z;551;551;;;
2018-04-29T00:50:11.794Z;159;159;;;
2018-04-29T00:54:00.930Z;574;-1;;;
2018-04-29T01:03:01.387Z;8;-1;;;
2018-04-29T01:05:5500Z;3735;-1;;;
2018-04-29T01:13:12.116Z;572;-1;;;
2018-04-29T01:31:0500Z;3702;-1;;;
2018-04-29T01:57:48.293Z;569;-1;;;
2018-04-29T02:03:43.960Z;159;-1;;;
2018-04-29T02:03:5400Z;1533;-1;;;
2018-04-29T02:04:0900Z;1533;1533;;;
2018-04-29T02:04:4200Z;3264;-1;;;
2018-04-29T02:05:0200Z;1533;1533;;;
2018-04-29T02:39:08.116Z;574;-1;;;
2018-04-29T02:41:16.765Z;182;-1;;;
2018-04-29T02:45:05.979Z;574;574;;;
2018-04-29T02:48:22.392Z;574;574;;;
2018-04-29T02:50:50.912Z;574;574;;;
2018-04-29T02:52:57.911Z;574;574;;;
2018-04-29T02:54:27.103Z;574;574;;;
2018-04-29T02:58:2300Z;1316;-1;;;
2018-04-29T03:01:2300Z;1092;-1;;;
2018-04-29T03:07:5300Z;2443;-1;;;
2018-04-29T03:21:5800Z;1214;-1;;;
2018-04-29T03:32:1300Z;3286;-1;;;
2018-04-29T03:33:3900Z;2359;-1;;;
2018-04-29T03:41:47.624Z;8;-1;;;
2018-04-29T04:08:4300Z;3286;-1;;;
2018-04-29T04:11:5500Z;1447;-1;;;
2018-04-29T04:11:5600Z;2453;-1;;;
2018-04-29T04:11:5700Z;3288;-1;;;
2018-04-29T04:27:2000Z;1762;-1;;;
2018-04-29T04:31:5900Z;2197;-1;;;
2018-04-29T04:33:13.341Z;2319;-1;;;
2018-04-29T04:37:0100Z;582;-1;;;
2018-04-29T04:40:2000Z;647;-1;;;
2018-04-29T04:41:3400Z;2882;-1;;;
2018-04-29T04:49:15.918Z;566;-1;;;
2018-04-29T04:50:38.567Z;566;566;;;
2018-04-29T05:23:5600Z;805;-1;;;
2018-04-29T05:24:3100Z;1500;-1;;;
2018-04-29T05:28:5600Z;3290;-1;;;
2018-04-29T05:34:4500Z;3048;-1;;;
2018-04-29T05:36:0800Z;563;-1;;;
2018-04-29T05:56:1800Z;488;-1;;;
2018-04-29T06:03:5200Z;3286;-1;;;
2018-04-29T06:09:3800Z;3291;-1;;;
2018-04-29T06:14:2800Z;899;-1;;;
2018-04-29T06:17:26.446Z;101;-1;;;
2018-04-29T06:19:14.653Z;101;101;;;
2018-04-29T06:24:1200Z;2453;2453;;;
2018-04-29T06:31:50.325Z;159;-1;;;
2018-04-29T06:39:3600Z;3628;-1;;;
2018-04-29T06:41:4500Z;3512;-1;;;
2018-04-29T07:14:28.591Z;101;-1;;;
2018-04-29T07:15:49.690Z;101;101;;;
2018-04-29T07:21:5800Z;488;-1;;;
2018-04-29T07:23:42.136Z;568;-1;;;
2018-04-29T07:51:27.786Z;568;-1;;;
2018-04-29T08:10:1300Z;2444;-1;;;
2018-04-29T08:40:0700Z;1476;-1;;;
2018-04-29T09:07:14.895Z;2319;-1;;;
2018-04-29T09:27:07.445Z;398;-1;;;
2018-04-29T09:36:12.966Z;159;-1;;;
2018-04-29T09:45:5300Z;1003;-1;;;
2018-04-29T09:52:3400Z;1814;-1;;;
2018-04-29T09:58:4800Z;957;-1;;;
2018-04-29T10:03:47.856Z;2349;-1;;;
2018-04-29T10:03:57.685Z;101;-1;;;
2018-04-29T10:14:4800Z;1012;-1;;;
2018-04-29T10:19:0200Z;3425;-1;;;
2018-04-29T10:19:5100Z;1609;-1;;;
2018-04-29T10:20:2800Z;366;-1;;;
2018-04-29T10:22:2200Z;366;366;;;
2018-04-29T10:30:16.375Z;159;-1;;;
2018-04-29T10:30:4600Z;2277;-1;;;
2018-04-29T10:31:33.333Z;487;-1;;;
2018-04-29T10:33:04.649Z;487;487;;;
2018-04-29T10:38:3600Z;1078;-1;;;
2018-04-29T10:39:23.589Z;487;487;;;
2018-04-29T10:41:16.125Z;101;-1;;;
2018-04-29T10:53:28.315Z;487;-1;;;
2018-04-29T10:58:0500Z;2215;-1;;;
2018-04-29T10:59:23.809Z;101;-1;;;
2018-04-29T10:59:41.115Z;101;101;;;
2018-04-29T11:00:47.943Z;573;-1;;;
2018-04-29T11:01:07.155Z;573;573;;;
2018-04-29T11:08:4500Z;1987;-1;;;
2018-04-29T11:10:5600Z;1060;-1;;;
2018-04-29T11:11:55.609Z;487;487;;;
2018-04-29T11:13:07.895Z;1336;-1;;;
2018-04-29T11:16:2424Z;101;-1;;;
2018-04-29T11:20:04.857Z;2349;-1;;;
2018-04-29T12:15:5800Z;1257;-1;;;
2018-04-29T12:16:1900Z;1016;-1;;;
2018-04-29T12:43:56.142Z;568;-1;;;
2018-04-29T12:44:48.983Z;80;-1;;;
2018-04-29T12:53:4700Z;366;-1;;;
2018-04-29T12:54:39.457Z;568;-1;;;
2018-04-29T12:56:5503Z;568;-1;;;
2018-04-29T12:57:10.917Z;569;-1;;;
2018-04-29T12:59:5700Z;3301;-1;;;
2018-04-29T13:00:5442Z;551;-1;;;
2018-04-29T13:03:2100Z;2214;-1;;;
2018-04-29T13:05:3600Z;2101;-1;;;
2018-04-29T13:11:18.522Z;568;-1;;;
2018-04-29T13:13:2000Z;716;-1;;;
2018-04-29T13:34:25.207Z;573;-1;;;
2018-04-29T13:40:4500Z;3304;-1;;;
2018-04-29T13:56:5400Z;1874;-1;;;
2018-04-29T14:09:5100Z;3304;-1;;;
2018-04-29T14:12:1800Z;126;-1;;;
2018-04-29T14:20:0300Z;1461;-1;;;
2018-04-29T14:30:2200Z;3305;-1;;;
2018-04-29T14:34:5800Z;2651;-1;;;
2018-04-29T14:39:34.928Z;570;-1;;;
2018-04-29T14:41:5100Z;3304;-1;;;
2018-04-29T14:46:49.384Z;80;-1;;;
2018-04-29T14:52:4100Z;3310;-1;;;
2018-04-29T14:58:5100Z;126;126;;;
2018-04-29T15:06:06.328Z;398;-1;;;
2018-04-29T15:09:4600Z;3162;-1;;;
2018-04-29T15:12:2600Z;1016;-1;;;
2018-04-29T15:14:07.685Z;573;-1;;;
2018-04-29T15:18:2000Z;868;-1;;;
2018-04-29T15:23:1200Z;3264;-1;;;
2018-04-29T15:25:03.824Z;182;-1;;;
2018-04-29T15:26:3900Z;1038;-1;;;
2018-04-29T15:29:1400Z;855;-1;;;
2018-04-29T15:36:15.999Z;573;-1;;;
2018-04-29T15:43:04.431Z;568;-1;;;
2018-04-29T15:46:3500Z;835;-1;;;
2018-04-29T15:51:0100Z;2106;-1;;;
2018-04-29T15:53:0500Z;696;-1;;;
2018-04-29T15:55:3800Z;722;-1;;;
2018-04-29T16:03:3600Z;2744;-1;;;
2018-04-29T16:05:2100Z;600;-1;;;
2018-04-29T16:13:2600Z;600;-1;;;
2018-04-29T16:16:0900Z;1184;-1;;;
2018-04-29T16:20:43.887Z;182;-1;;;
2018-04-29T16:23:4600Z;727;-1;;;
2018-04-29T16:27:1000Z;3312;-1;;;
2018-04-29T16:33:2900Z;3311;-1;;;
2018-04-29T16:34:2500Z;459;-1;;;
2018-04-29T16:34:43.451Z;2319;-1;;;
2018-04-29T16:37:36.244Z;101;-1;;;
2018-04-29T16:44:3700Z;1038;-1;;;
2018-04-29T16:49:3000Z;3317;-1;;;
2018-04-29T16:57:1400Z;2267;2267;;;
2018-04-29T17:05:37.898Z;80;-1;;;
2018-04-29T17:14:4800Z;2694;-1;;;
2018-04-29T17:20:0500Z;1737;-1;;;
2018-04-29T17:20:5000Z;2241;-1;;;
2018-04-29T17:26:1300Z;336;-1;;;
2018-04-29T17:26:34.732Z;101;-1;;;
2018-04-29T17:27:12.689Z;101;101;;;
2018-04-29T17:35:00.323Z;101;-1;;;
2018-04-29T17:35:0700Z;1503;-1;;;
2018-04-29T17:40:0278Z;101;-1;;;
2018-04-29T17:42:34.446Z;101;-1;;;
2018-04-29T17:47:20.875Z;573;-1;;;
2018-04-29T17:49:2100Z;3315;-1;;;
2018-04-29T17:52:3600Z;592;-1;;;
2018-04-29T17:56:4900Z;2744;-1;;;
2018-04-29T17:59:35.674Z;159;-1;;;
2018-04-29T18:00:1300Z;1578;-1;;;
2018-04-29T18:01:3000Z;467;-1;;;
2018-04-29T18:02:45.630Z;398;-1;;;
2018-04-29T18:03:2600Z;2878;-1;;;
2018-04-29T18:05:3700Z;181;-1;;;
2018-04-29T18:11:1100Z;2744;2744;;;
2018-04-29T18:12:5600Z;488;-1;;;
2018-04-29T18:19:5577Z;159;-1;;;
2018-04-29T18:23:4400Z;3210;-1;;;
2018-04-29T18:26:16.155Z;640;-1;;;
2018-04-29T18:27:1100Z;720;-1;;;
2018-04-29T18:32:0100Z;1687;-1;;;
2018-04-29T18:32:4100Z;559;-1;;;
2018-04-29T18:37:4984Z;3031;-1;;;
2018-04-29T18:40:44.712Z;544;-1;;;
2018-04-29T18:43:3300Z;1253;-1;;;
2018-04-29T18:44:3100Z;450;-1;;;
2018-04-29T18:46:0600Z;1687;-1;;;
2018-04-29T18:48:1493Z;80;-1;;;
2018-04-29T18:51:2900Z;810;-1;;;
2018-04-29T18:59:0200Z;1038;-1;;;
2018-04-29T19:00:26.834Z;556;-1;;;
2018-04-29T19:03:0100Z;2628;-1;;;
2018-04-29T19:09:0500Z;647;-1;;;
2018-04-29T19:14:40.547Z;182;-1;;;
2018-04-29T19:16:3800Z;634;-1;;;
2018-04-29T19:17:21.109Z;502;-1;;;
2018-04-29T19:17:50.330Z;573;573;;;
2018-04-29T19:18:5519Z;502;502;;;
2018-04-29T19:20:4100Z;1355;-1;;;
2018-04-29T19:24:0800Z;652;-1;;;
2018-04-29T19:24:2000Z;126;-1;;;
2018-04-29T19:25:3400Z;229;-1;;;
2018-04-29T19:33:02.962Z;182;-1;;;
2018-04-29T19:36:0200Z;634;-1;;;
2018-04-29T19:39:3000Z;387;-1;;;
2018-04-29T19:39:3200Z;196;-1;;;
2018-04-29T19:39:3500Z;1003;-1;;;
2018-04-29T19:42:21.722Z;159;-1;;;
2018-04-29T19:42:2600Z;1199;-1;;;
2018-04-29T19:47:0800Z;3322;-1;;;
2018-04-29T19:47:10.636Z;159;-1;;;
2018-04-29T19:49:28.541Z;101;-1;;;
2018-04-29T19:51:4585Z;159;-1;;;
2018-04-29T19:56:42.754Z;574;574;;;
2018-04-29T19:57:3300Z;488;-1;;;
2018-04-29T19:58:5600Z;628;-1;;;
2018-04-29T20:16:05.552Z;569;-1;;;
2018-04-29T20:18:5400Z;252;-1;;;
2018-04-29T20:21:10.147Z;101;-1;;;
2018-04-29T20:23:4900Z;1737;-1;;;
2018-04-29T20:29:01.506Z;101;-1;;;
2018-04-29T20:40:3700Z;1227;-1;;;
2018-04-29T20:42:0200Z;2836;-1;;;
2018-04-29T20:48:4400Z;1785;-1;;;
2018-04-29T20:51:52.229Z;573;-1;;;
2018-04-29T21:13:54.553Z;101;-1;;;
2018-04-29T21:15:4700Z;1005;-1;;;
2018-04-29T21:15:57.335Z;101;-1;;;
2018-04-29T21:19:09.750Z;101;101;;;
2018-04-29T21:22:5100Z;2744;-1;;;
2018-04-29T21:24:55.442Z;487;-1;;;
2018-04-29T21:25:0500Z;2744;2744;;;
2018-04-29T21:29:1300Z;639;-1;;;
2018-04-29T21:30:0700Z;986;-1;;;
2018-04-29T21:31:5100Z;3197;-1;;;
2018-04-29T21:32:4100Z;834;-1;;;
2018-04-29T21:42:0700Z;3332;-1;;;
2018-04-29T21:43:0300Z;3486;-1;;;
2018-04-29T21:47:48.913Z;571;-1;;;
2018-04-29T21:48:0500Z;3203;-1;;;
2018-04-29T21:48:12.644Z;571;571;;;
2018-04-29T22:03:02.886Z;80;-1;;;
2018-04-29T22:19:17.803Z;568;-1;;;
2018-04-29T22:26:3500Z;387;-1;;;
2018-04-29T22:26:37.665Z;182;-1;;;
2018-04-29T22:27:4100Z;2163;-1;;;
2018-04-29T22:40:08.743Z;487;-1;;;
2018-04-29T22:42:45.381Z;385;-1;;;
2018-04-29T22:43:3000Z;790;-1;;;
2018-04-29T22:50:43.638Z;159;-1;;;
2018-04-29T22:55:3800Z;1693;-1;;;
2018-04-29T23:06:2158Z;159;-1;;;
2018-04-29T23:07:0400Z;87;-1;;;
